name,lat,lon
Kosigi,15.8551,77.2446
Kosi,27.7945,77.4368
Kosamba,21.462,72.9584
Korwai,24.1177,78.0401
Koregaon,18.6457,74.0591
Korba,22.3458,82.6963
Koratla,18.8215,78.7119
Korāput,18.812,82.7105
Koppal,15.3452,76.1548
Kopargaon,19.8824,74.476
Kopāganj,26.0192,83.5663
Konnūr,16.2014,74.7489
Konnagar,22.7051,88.3445
Kondapalle,16.6199,80.5424
Kondagaon,19.5908,81.664
Konch,25.9945,79.1513
Konārka,19.8902,86.0976
Kolasib,24.2239,92.6787
Kollegāl,12.1545,77.1105
Kolhāpur,16.6956,74.2317
Kolāras,25.2193,77.6117
Kolār,13.1377,78.13
Colachel,8.1794,77.2582
Kokrajhar,26.4011,90.2729
Kohīma,25.6747,94.111
Koelwār,25.5806,84.7975
Kodungallūr,10.2326,76.1951
Kodoli,16.8764,74.1909
Kodīnar,20.7939,70.7022
Kodarmā,24.4675,85.594
Kodār,16.9985,79.9656
Kodaikānāl,10.2392,77.4893
Koch Bihār,26.3254,89.4451
Koāth,25.3264,84.2598
Kizhake Chālakudi,10.3007,76.3376
Kithor,28.8668,77.9386
Kishtwār,33.3135,75.7673
Kishangarh,26.5901,74.854
Kishanganj,26.1022,87.9553
Kīratpur,29.5067,78.2061
Kiraoli,27.1377,77.7852
Kinwat,19.6256,78.1987
Kichha,28.9115,79.5201
Khūtār,28.2031,80.2705
Khurja,28.2538,77.8554
Khurda,20.1827,85.6163
Khurai,24.0437,78.3301
Khunti,23.076,85.2782
Khuldābād,20.0067,75.1924
Khowai,24.0796,91.5997
Khopoli,18.7856,73.3459
Khirkiyān,22.1673,76.8614
Khilchipur,24.0394,76.578
Khetri,28.0007,75.7864
Khetia,21.6712,74.5854
Kheri,27.9035,80.7975
Kherālu,23.8853,72.6187
Khekra,28.8659,77.2841
Khedbrahma,24.0299,73.0463
Kheda,22.7522,72.6853
Khātra,22.9762,86.8546
Khatīma,28.9213,79.9708
Khātegaon,22.5957,76.9133
Khatauli,29.2784,77.733
Khārupatia,26.5184,92.1472
Kharsia,21.9895,83.1048
Kharkhauda,28.8787,76.9107
Khargone,21.8229,75.6139
Khardah,22.7186,88.3781
Kharar,30.7463,76.6469
Kharakvasla,18.44,73.7755
Kharagpur,25.1245,86.5558
Kharagpur,22.3397,87.325
Khāpa,21.4224,78.9817
Khanna,30.7055,76.222
Khandwa,21.8243,76.3509
Khandela,27.605,75.502
Khānāpur,15.6397,74.5085
Khammam,17.2477,80.1437
Khāmgaon,20.7074,76.5683
Khambhāt,22.3174,72.6192
Khambhāliya,22.2068,69.6503
Khamaria,23.2256,79.8801
Khalīlābād,26.7727,83.0718
Khajuraho Group of Monuments,24.8481,79.9335
Khairāgarh,26.9427,77.8189
Khairāgarh,21.4186,80.9794
Khairābād,27.527,80.7546
Khair,27.942,77.8424
Khagaul,25.579,85.0456
Khagaria,25.5022,86.4671
Khadki,18.5635,73.852
Khada,27.1833,83.8833
Khāchrod,23.4232,75.2818
Kesinga,20.1878,83.2195
Keshorai Pātan,25.2928,75.9395
Keshod,21.3033,70.2486
Kerūr,16.0138,75.5463
Kendrāparha,20.5017,86.4223
Kenda,23.1959,86.515
Kemrī,28.8067,79.2048
Kekri,25.9713,75.1499
Kāyankulam,9.1817,76.5009
Kayalpattinam,8.5714,78.1199
Kawardha,22.0085,81.2315
Kāvali,14.9163,79.9945
Kattivākkam,13.2167,80.3167
Kattanam,9.1761,76.5632
Kātrās,23.7975,86.2983
Kātpādi,12.9695,79.1455
Kātoya,23.6456,88.1326
Kātol,21.2739,78.5858
Katihar,25.5385,87.5704
Kathua,32.3694,75.5254
Kāthor,21.2885,72.9407
Katghora,22.5025,82.5428
Katangi,23.4412,79.7962
Katangi,21.7737,79.8051
Kasrāwad,22.1274,75.611
Kashipur,29.214,78.9569
Kāsganj,27.8088,78.6458
Kāsaragod,12.4984,74.9896
Karwar,14.8136,74.1297
Karur,10.9577,78.081
Kartārpur,31.4427,75.4985
Kārsiyāng,26.8825,88.2773
Karol Bāgh,28.6514,77.1907
Karnāl,29.692,76.9845
Karmāla,18.4077,75.1939
Kārkala,13.2143,74.9923
Karjat,18.9107,73.3235
Karīmnagar,18.4392,79.1286
Karīmganj,24.8692,92.3554
Karhal,27.0009,78.9394
Karera,25.4582,78.1358
Kareli,22.9153,79.0638
Karauli,26.4983,77.0276
Kāranja,20.4827,77.4886
Karamsad,22.5424,72.9039
Kāramadai,11.2406,76.9601
Kāraikkudi,10.0662,78.7678
Kāraikāl,10.9167,79.8333
Karād,17.2894,74.1818
Kapūrthala,31.3801,75.381
Kāpren,25.4053,76.0743
Kapadvanj,23.023,73.0711
Kānth,29.0594,78.6295
Kantābānji,20.4671,82.9204
Kānt,27.8105,79.7918
Kanpur,26.4652,80.3498
Kannod,22.6676,76.7429
Kanniyākumāri,8.0901,77.5384
Kannauj,27.0552,79.9188
Kānnangād,12.3081,75.1063
Kannad,20.2568,75.1379
Kānker,20.2719,81.4918
Kānke,23.4348,85.3206
Kankauli,16.2661,73.7122
Kanigiri,15.4056,79.5069
Kangayam,11.006,77.5609
Kandukūr,15.2154,79.9039
Kāndla,23.0333,70.2167
Kāndi,23.9595,88.0402
Kāndhla,29.321,77.271
Kanchipuram,12.8352,79.7001
Kānkānhalli,12.5465,77.42
Kāmthi,21.2162,79.1973
Kampli,15.4063,76.6001
Cumbum,9.7365,77.2847
Kāmārhāti,22.6711,88.3747
Kāmāreddi,18.32,78.3418
Kāman,27.6579,77.2691
Kamalganj,27.2618,79.6313
Kāmākhyānagar,20.9338,85.5449
Kalyani,22.9757,88.4337
Kalyān,19.2437,73.1355
Kalugumalai,9.1494,77.7057
Kālpi,26.1167,79.7333
Kalpatta,11.6087,76.0834
Kālol,22.6078,73.4627
Kālna,23.2194,88.363
Kalmeshwar,21.2322,78.9199
Kallidaikurichi,8.6859,77.4659
Kallakkurichchi,11.7404,78.959
Kālka,30.8398,76.9406
Kāliyāganj,25.6344,88.3266
Kālimpong,27.0706,88.4753
Kalghatgi,15.1832,74.971
Kālāvad,22.2079,70.3834
Kālānwāli,29.8357,74.9717
Kalānaur,28.8282,76.3955
Kalamnūri,19.6739,77.3115
Kalamb,19.0444,73.9555
Kalakkādu,8.5138,77.5494
Kakrāla,27.8927,79.1945
Kākori,26.868,80.7857
Kākināda,16.9604,82.2381
Kakdwip,21.8791,88.1913
Kakching,24.4982,93.9813
Kaithal,29.8015,76.3996
Kairāna,29.3954,77.2054
Kaimori,23.3846,79.7442
Kaimganj,27.5544,79.3352
Kailāshahar,24.332,92.0039
Kailāras,26.305,77.616
Kaikalūr,16.5515,81.214
Kāgal,16.577,74.3154
Kadūr,13.5528,76.0116
Kadod,21.2172,73.2197
Kadiri,14.1117,78.1598
Kadi,23.2991,72.3336
Kadayanallur,9.0728,77.3415
Kānchrāpāra,22.96,88.4285
Kachhwa,25.2062,82.7144
Kabrāi,25.4028,79.9997
Junnar,19.2082,73.8752
Jūnāgarh,19.8599,82.9339
Jūnāgadh,21.5197,70.4598
Jhumri Telaiya,24.4349,85.5295
Jalandhar,31.3256,75.5792
Jugsālai,22.7767,86.1835
Jorhāt,26.7575,94.2031
Jora,26.3421,77.8092
Jalārpet,12.5702,78.5732
Jogbani,26.399,87.2652
Jodiya Bandar,22.7167,70.2833
Jodhpur,26.2684,73.0059
Jodhpur,21.9017,70.0327
Jintūr,19.6119,76.6874
Jīnd,29.3158,76.315
Jhūsi,25.4374,81.9055
Jhunjhunūn,28.1256,75.398
Jhinjhāna,29.5212,77.2247
Jhīnjhak,26.5609,79.7342
Jharsuguda,21.8553,84.007
Jharia,23.7408,86.4146
Jhārgrām,22.4538,86.995
Jhānsi,25.4589,78.5799
Jhanjhārpur,26.2647,86.2799
Jhālu,29.3361,78.2261
Jhālrapātan,24.542,76.1724
Jhalidā,23.3654,85.9764
Jhālāwār,24.5963,76.165
Jhajjar,28.6063,76.6565
Jhā-Jhā,24.7711,86.3789
Jhābua,22.7677,74.5909
Jewar,28.122,77.5573
Jevargi,17.0139,76.7732
Jetpur,21.7548,70.6235
Jeypore,18.8563,82.5716
Jainagar,26.5905,86.1379
Jaynagar Majilpur,22.1752,88.4201
Jayamkondacholapuram,11.2127,79.3637
Jāwad,24.5992,74.8626
Jaunpur,25.7536,82.6869
Jatāra,25.0096,79.0487
Jatani,20.1598,85.7074
Jaswantnagar,26.8827,78.9026
Jaspur,29.2792,78.828
Jasidih,24.5138,86.6458
Jashpurnagar,22.8878,84.1386
Jasdan,22.0371,71.2079
Jarwal,27.1629,81.5418
Jaorā,23.6378,75.1271
Jānsath,29.325,77.8504
Jānjgīr,22.0092,82.5778
Jangipur,24.47,88.0766
Jangaon,17.726,79.1524
Jandiāla,31.1593,75.6176
Jāmuria,23.7047,87.0787
Jamūī,24.9261,86.2253
Jāmtāra,23.963,86.8029
Jamshedpur,22.8028,86.1854
Jamnagar,22.4729,70.0667
Jammu,32.7353,74.8617
Jammalamadugu,14.8468,78.3831
Jamkhandi,16.5046,75.2915
Jambusar,22.0524,72.8007
Jamālpur,25.3126,86.4889
Jāmai,22.1964,78.5919
Jāmadoba,23.7167,86.4
Jalpāiguri,26.5167,88.7333
Jalor,25.3456,72.6156
Jālna,19.841,75.8864
Jalgaon Jamod,21.0519,76.5346
Jalgaon,21.0029,75.566
Jaleshwar,21.8018,87.2225
Jalesar,27.4732,78.3031
Jālaun,26.1451,79.3366
Jalālpur,26.3116,82.7386
Jalalpore,20.949,72.8983
Jalālī,27.8668,78.2527
Jalālābād,30.6062,74.2573
Jalālābad,29.6185,77.4391
Jalālābād,27.7262,79.6552
Jājpur,20.8485,86.3373
Jaito,30.4513,74.8919
Jaitāran,26.2045,73.9368
Jaisingpur,16.7764,74.5536
Jaisalmer,26.9176,70.9039
Jais,26.2649,81.5486
Jaipur,26.9196,75.7878
Jahāzpur,25.6199,75.2761
Jahāngīrābād,28.4055,78.1059
Jahānābād,25.2137,84.9871
Jagtiāl,18.7947,78.9166
Jagraon,30.7878,75.4739
Jaggayyapeta,16.8938,80.0981
Jagdīspur,25.4681,84.4194
Jagdīshpur,26.7497,80.5451
Jagdalpur,19.0814,82.0213
Jagatsinghapur,20.2557,86.1711
Jagalūr,14.5196,76.3392
Jagādhri,30.1672,77.3037
Jabalpur,23.167,79.9501
Itimādpur,27.2354,78.1983
Itārsi,22.6148,77.7622
Itānagar,27.0869,93.6099
Islāmpur,26.2654,88.1898
Islāmpur,25.1408,85.2059
Islāmnagar,28.329,78.7252
Irugūr,11.0178,77.0628
Irinjālakuda,10.3424,76.2112
Iringal,11.5593,75.6166
Ingrāj Bāzār,25.0045,88.1457
Indri,29.88,77.0597
Indore,22.7179,75.8333
Indi,17.1774,75.9526
Indergarh,26.9352,79.6712
Indāpur,18.3,73.25
Imphāl,24.8081,93.9442
Ilkal,15.9592,76.1135
Igatpuri,19.6952,73.5626
Idappadi,11.5862,77.8389
Ichchāpuram,19.1139,84.6872
Ichalkaranji,16.6912,74.4605
Hyderābād,17.384,78.4564
Hadagalli,15.0205,75.9318
Husainābād,24.5285,84.0
Hunsūr,12.3036,76.2928
Hungund,16.0621,76.0586
Hukeri,16.2308,74.6024
Hugli,22.9088,88.3967
Hubli,15.3478,75.1338
Howli,26.4224,90.98
Hosūr,12.7365,77.8326
Hospet,15.2695,76.3871
Hoskote,13.0707,77.7981
Hoshiārpur,31.5372,75.9127
Narmadapuram,22.7475,77.7274
Hosdurga,13.7963,76.2841
Honnāli,14.2398,75.6451
Honavar,14.2809,74.445
Homnābād,17.7707,77.1252
Hole Narsipur,12.7864,76.2433
Holalkere,14.043,76.185
Hojāi,26.0028,92.856
Hodal,27.892,77.3674
Hisuā,24.8336,85.4173
Hisar,29.1539,75.7229
Hiriyūr,13.9446,76.6172
Hirekerūr,14.4551,75.3952
Hīrākud,21.525,83.8728
Hinjilikatu,19.4817,84.7449
Hingoli,19.7146,77.1424
Hinganghāt,20.5487,78.8398
Hindupur,13.8281,77.4914
Hindoria,23.9034,79.5686
Hindaun,26.7341,77.0352
Himatnagar,23.5989,72.966
Hilsa,25.3164,85.2823
Hazāribāgh,23.9924,85.3616
Hāveri,14.7935,75.4045
Hatta,24.1341,79.6012
Hāthras,27.5955,78.052
Hastināpur,29.1604,78.0076
Hassan,13.0072,76.0962
Hāsimāra,26.7469,89.3538
Hasanpur,28.7225,78.2844
Harūr,12.0527,78.4802
Harsūd,22.0995,76.7342
Harpanahalli,14.7877,75.9886
Harpālpur,25.2877,79.3328
Hārij,23.6936,71.907
Harihar,14.5129,75.8072
Haridwar,29.9479,78.1602
Hardoī,27.3949,80.1316
Harda Khās,22.3441,77.0954
Hāpur,28.7298,77.7807
Hāora,22.5769,88.3186
Hanumāngarh,29.5818,74.3294
Hānsi,29.1024,75.9625
Hāngal,14.7646,75.1246
Handiā,25.3638,82.1866
Hamīrpur,31.6841,76.5251
Hamīrpur,25.9553,80.1484
Halvad,23.0152,71.1803
Hālol,22.5032,73.4724
Haliyal,15.3286,74.7564
Hālīsahar,22.9322,88.4186
Haldwani,29.2225,79.5286
Haldaur,29.2899,78.2844
Hājo,26.2452,91.5252
Hājīpur,25.6854,85.2098
Hailākāndi,24.6839,92.561
Hāflong,25.1648,93.0174
Hadgāon,19.4955,77.6586
Hābra,22.842,88.6561
Gyānpur,25.3327,82.4664
Gwalior,26.2298,78.1734
Guskhara,23.4928,87.7348
Guruvāyūr,10.5943,76.0411
Guru Har Sahāi,30.7086,74.4041
Gursarāi,25.6168,79.1805
Gursahāiganj,27.1152,79.7317
Gurmatkāl,16.8677,77.3909
Gurgaon,28.4601,77.0263
Gunupur,19.0804,83.8088
Guntur,16.2997,80.4573
Guntakal Junction,15.1711,77.3624
Gunnaur,28.24,78.4399
Gundlupēt,11.81,76.6903
Guna,24.6469,77.3113
Gummidipundi,13.4076,80.1088
Gumlā,23.0427,84.5443
Gumia,23.7975,85.8252
Guledagudda,16.0502,75.79
Kalaburagi,17.3358,76.8376
Gulāothi,28.5894,77.7932
Gulābpura,25.9045,74.6602
Gūduvāncheri,12.8452,80.0606
Gūdūr,14.1509,79.8521
Gudiyatham,12.946,78.8738
Gudivāda,16.4355,80.9956
Gudalur,9.6783,77.2495
Gubbi,13.3122,76.941
Goyerkāta,26.6998,89.0256
Govardhan,27.4966,77.4626
Gosāba,22.1655,88.8007
Gorantla,13.9841,77.7722
Gorakhpur,29.4477,75.6721
Gorakhpur,26.7663,83.3689
Gobichettipalayam,11.455,77.4422
Gopālganj,26.4673,84.4404
Gondiā,21.4603,80.192
Gondal,21.9607,70.8026
Gondā City,27.1318,81.9533
Gomoh,23.8736,86.1516
Gola Gokarannāth,28.0784,80.4705
Golāghāt,26.5117,93.9595
Gokavaram,17.2582,81.8498
Gokarna,14.55,74.3167
Gokak,16.169,74.8239
Gohāna,29.1378,76.7025
Gohadi,26.4328,78.442
Godhra,22.7755,73.6149
Godda,24.827,87.2125
Gobindpur,22.6339,86.0716
Gobārdānga,22.8774,88.7548
Goālpāra,26.1767,90.6263
Gīrīdīh,24.1862,86.3088
Gingee,12.2528,79.4173
Giddarbāha,30.1995,74.6663
Giddalūr,15.3744,78.9261
Ghugus,19.9381,79.1119
Ghoti Budrukh,19.7164,73.6282
Ghosī,26.1059,83.5393
Ghazīpur,25.5833,83.5853
Ghāziābād,28.6654,77.4392
Ghātsīla,22.5853,86.4768
Ghātanji,20.1418,78.3133
Ghātampur,26.1527,80.168
Ghātāl,22.6624,87.734
Gharaunda,29.5369,76.9714
Gevrai,19.2637,75.7501
Gaya,24.7969,85.0038
Gauripur,26.0833,89.9612
Gauribidanur,13.6107,77.5174
Guwahati,26.1844,91.7458
Garhwa,24.16,83.8076
Garui,22.6333,88.4
Gariadhar,21.5389,71.5774
Garhshankar,31.2154,76.1415
Garhmuktesar,28.7873,78.1021
Garhākota,23.7791,79.1432
Gannavaram,16.5409,80.8021
Gangtok,27.3257,88.6122
Gangolli,13.6502,74.6707
Gangoh,29.78,77.2635
Gangāwati,15.4313,76.5293
Gangārāmpur,25.4014,88.5298
Gangāpur,26.4725,76.7174
Gangāpur,25.2195,74.2603
Gangāpur,19.6972,75.0105
Gangānagar,29.9201,73.875
Gangākher,18.9696,76.7495
Gandhinagar,23.2167,72.6833
Gāndhīdhām,23.0833,70.1333
Gandevi,20.8121,72.9981
Gāndarbal,34.2262,74.7748
Gajraula,28.8457,78.2396
Gajendragarh,15.7363,75.9698
Gadwāl,16.235,77.7956
Gadhinglaj,16.2229,74.3501
Gadhada,21.9696,71.5783
Gādarwāra,22.9235,78.7849
Gadag,15.4298,75.6297
Fort Gloster,22.5044,88.1833
Forbesganj,26.3025,87.2656
Fīrozpur Jhirka,27.7885,76.945
Ferozepore,30.9257,74.6131
Fīrozābād,27.1509,78.3978
Ferokh,11.1799,75.8414
Fāzilka,30.4021,74.0284
Fatwa,25.5096,85.305
Fatehpur Sīkri,27.0937,77.66
Fatehpur,27.9949,74.9563
Fatehpur,27.1728,81.2106
Fatehpur,25.9277,80.8127
Fatehgarh Chūriān,31.8643,74.9566
Fatehganj West,28.4662,79.3066
Fatehābād,29.5152,75.4555
Fatehābād,27.0264,78.3027
Farrukhnagar,17.0779,78.2034
Farrukhābād,27.3913,79.5793
Farīdpur,28.21,79.5415
Farīdkot,30.674,74.7558
Faridabad,28.4112,77.3132
Farakka,24.8167,87.9
Fālākāta,26.5196,89.2042
Faizpur,21.1677,75.8601
Fyzābād,26.7755,82.1502
Etāwah,26.7762,79.0213
Erraguntla,14.6385,78.5397
Erode,11.3428,77.7274
Erāttupetta,9.6875,76.7789
Erandol,20.9221,75.3264
Emmiganūr,15.772,77.4834
Ellore,16.7131,81.1044
Elūr,10.0667,76.2833
Ellenabad,29.4528,74.6612
Elamanchili,17.5491,82.8575
Egra,21.8995,87.5379
Dwārka,22.2394,68.9678
Durgapur,23.5158,87.308
Durgāpur,20.0054,79.3027
Durg,21.1915,81.2762
Dūngarpur,23.8431,73.7147
Ganj Dundwāra,27.7331,78.9412
Dumraon,25.5526,84.1515
Dumra,26.5671,85.5204
Dumka,24.2678,87.2486
Dum Duma,27.5688,95.5566
Dam Dam,22.6334,88.4229
Duliajan,27.3604,95.3181
Dugda,23.7452,86.1718
Dubrājpur,23.7902,87.3765
Dornakal,17.4448,80.149
Dorāha,30.7995,76.0236
Dongargarh,21.1889,80.7546
Dondaicha,21.3236,74.568
Dombivli,19.2167,73.0833
Doddaballapura,13.2945,77.5378
Doda,33.1492,75.5475
Diu,20.714,70.9822
Dīsa,24.2561,72.1793
Diphu,25.8434,93.4312
Dīnhāta,26.1353,89.4613
Dindori,22.9414,81.0798
Dindigul,10.369,77.9804
Dīnānagar,32.1366,75.4729
Dimāpur,25.9117,93.7217
Digras,20.1035,77.7185
Dīglūr,18.5483,77.577
Dighwāra,25.7443,85.01
Digboi,27.3932,95.6184
Dīg,27.4719,77.3256
Dīdwāna,27.401,74.5754
Dicholi,15.5932,73.9457
Dibrugarh,27.4799,94.9084
Dibai,28.2085,78.2617
Diamond Harbour,22.191,88.1905
Dhūri,30.3685,75.8679
Dhupgāri,26.589,89.0073
Dhuliān,24.6813,87.9535
Dhūlia,20.9013,74.7774
Dhuburi,26.0186,89.9856
Dhrol,22.567,70.4177
Dhrāngadhra,22.9917,71.4679
Dhorāji,21.7336,70.45
Dhone,15.3952,77.8715
Dholka,22.7273,72.4413
Dhing,26.4679,92.4734
Dhenkānāl,20.6574,85.5969
Dhekiajuli,26.7037,92.4781
Dhaurahra,27.9981,81.0898
Dhaulpur,26.6929,77.8797
Dhārūr,18.8202,76.1094
Dhāruhera,28.2055,76.7969
Dharamsala,32.2201,76.3201
Dharmavaram,14.4144,77.7204
Dharmapuri,12.1277,78.1579
Dharmanagar,24.3667,92.1667
Dharmadam,11.7754,75.4646
Dharmābād,18.8912,77.8494
Dhāriwāl,31.9562,75.3239
Dhāri,21.3286,71.0264
Dharapuram,10.7383,77.5322
Dharangaon,21.0119,75.2741
Dharampur,20.5369,73.1737
Dhār,22.5937,75.2977
Dhanera,24.5097,72.0234
Dhandhuka,22.3818,71.9866
Dhanbad,23.7976,86.4299
Dhanaura,28.9591,78.2563
Dhanaula,30.2822,75.5734
Dhamtari,20.7072,81.5487
Dhāmpur,29.3088,78.5108
Dhāmnod,22.2093,75.4706
Dhāka,26.6748,85.167
Dewas,22.9658,76.0553
Deoli,25.7573,75.3799
Devgarh,25.5253,73.9081
Devgadh Bāriya,22.7052,73.9088
Devarkonda,16.6919,78.9207
Devanhalli,13.2466,77.7118
Devakottai,9.947,78.8233
Deūlgaon Rāja,20.0176,76.0376
Deshnoke,27.7984,73.343
Depālpur,22.851,75.5422
Deori Khās,23.3902,79.0163
Deoria,26.5017,83.7794
Deoraniān,28.6299,79.4765
Deoli,20.6492,78.4802
Deolāli,19.944,73.8344
Deoghar,24.4898,86.699
Deogarh,21.5383,84.7334
Deoband,29.695,77.6796
Denkanikota,12.5301,77.7889
Delhi,28.652,77.2315
Dehri,24.9025,84.1822
Dehra Dūn,30.3244,78.0339
Davangere,14.4669,75.9269
Dausa,26.89,76.3358
Daund,18.4652,74.5838
Daudnagar,25.0347,84.401
Dattāpur,20.7808,78.1407
Datia,25.6731,78.4591
Dātāganj,28.0253,79.4082
Dasūya,31.8168,75.6531
Dāsna,28.6774,77.5225
Daryāpur,20.9249,77.3264
Dārwha,20.3102,77.7726
Darsi,15.7698,79.6794
Dārjiling,27.0333,88.2667
Darbhanga,26.1522,85.8971
Dandeli,15.2667,74.6167
Dinapore,25.637,85.0479
Damoh,23.8331,79.4419
Dāmnagar,21.6923,71.5175
Daman,20.4143,72.8324
Daltonganj,24.0397,84.0658
Dalsingh Sarai,25.668,85.8364
Dalkola,25.8758,87.8401
Dākor,22.7527,73.1497
Dohad,22.8328,74.2599
Dahegām,23.169,72.8216
Dāhānu,19.9678,72.7126
Dādri,28.5526,77.554
Dabwāli,29.9491,74.7383
Dabra,25.8857,78.3322
Daboh,26.0024,78.8766
Dabhoi,22.1833,73.4333
Cuttack,20.465,85.8793
Curchorem,15.2635,74.1088
Cuncolim,15.1773,73.9939
Cumbum,15.5817,79.1106
Kadapa,14.48,78.8235
Cuddalore,11.7562,79.7669
Coondapoor,13.6313,74.6902
Colonelganj,27.1343,81.6987
Colgong,25.2633,87.2326
Calangute,15.5439,73.7553
Coimbatore,11.0056,76.9661
Cochin,9.9399,76.2602
Clement Town,30.2636,78.0086
Chūru,28.3042,74.9672
Churāchāndpur,24.3335,93.67
Chunār,25.1278,82.8821
Chotila,22.4235,71.1964
Chopda,21.2458,75.2995
Chodavaram,17.8288,82.9353
Rampachodavaram,17.4409,81.7756
Chittūr,10.6997,76.7471
Chittaurgarh,24.8896,74.624
Chittaranjan,23.8568,86.9032
Chitradurga,14.2226,76.4004
Chītāpur,17.1236,77.0824
Chidawa,28.2394,75.6404
Chīrāla,15.8238,80.3522
Chīpurupalle,18.3114,83.5685
Chiplūn,17.5334,73.5094
Chintāmani,13.4005,78.0517
Chinna Salem,11.6342,78.8741
Chinnamanūr,9.84,77.3811
Chincholi,17.4651,77.4187
Chillupār,26.2822,83.5064
Chilakalūrupet,16.0899,80.167
Chikodi,16.429,74.5859
Chiknāyakanhalli,13.4161,76.6206
Chikmagalūr,13.3223,75.774
Chikhli,20.3505,76.2577
Chik Ballāpur,13.4351,77.7279
Chidambaram,11.3993,79.6914
Chicholi,21.4693,79.7015
Chhoti Sādri,24.3814,74.7012
Chhota Udepur,22.304,74.0158
Chhindwāra,22.057,78.9396
Chhibrāmau,27.1487,79.5008
Chhatarpur,24.9177,79.5887
Chhātāpur,26.2196,87.0048
Chhāta,27.7237,77.5081
Chharra,27.9247,78.401
Chhaprauli,29.2099,77.1745
Chāpra,25.7803,84.7471
Chhāpar,27.819,74.4394
Chhala,23.3078,72.774
Chhabra,24.6647,76.8438
Chettipālaiyam,10.9125,77.037
Chetput,13.07,80.2408
Chennimalai,11.1638,77.6039
Chengannūr,9.3158,76.6151
Chengam,12.3089,78.7914
Chengalpattu,12.6918,79.9766
Chetwayi,10.5288,76.0479
Chaksu,26.6051,75.9481
Chatrapur,19.3557,84.9836
Chatrā,24.2064,84.8708
Chās,23.6356,86.1671
Charthāwal,29.5469,77.5944
Charkhi Dādri,28.5917,76.2716
Charkhāri,25.403,79.7488
Chāpar,26.2727,90.4456
Channarāyapatna,12.9064,76.3878
Channapatna,12.6514,77.2067
Channagiri,14.024,75.9258
Changanācheri,9.442,76.536
Chāndor,20.3306,74.2447
Chāndūr Bāzār,21.2385,77.7471
Chāndūr,20.8141,77.9802
Chāndur,19.7344,79.1717
Chānda,19.9508,79.2952
Chandrakona,22.7333,87.5167
Chāndpur,29.1349,78.2719
Chandīgarh,30.7363,76.7884
Chanderi,24.7131,78.1381
Chanduasi,28.4518,78.7828
Chandauli,25.258,83.2682
Chandannagar,22.8622,88.368
Chānasma,23.7147,72.1128
Chamrajnagar,11.9231,76.9395
Chāmpa,22.0353,82.6423
Chamba,32.5553,76.1265
Challapalle,16.1176,80.9314
Challakere,14.318,76.6516
Chālisgaon,20.4578,75.016
Chalāla,21.4107,71.1662
Chakradharpur,22.6761,85.6289
Chaklāsi,22.6532,72.945
Chākia,26.416,85.0466
Chākan,18.7606,73.8635
Chāībāsa,22.5504,85.8025
Canning,22.314,88.6651
Kannur,11.8675,75.3576
Kolkata,22.5626,88.363
Byādgi,14.6732,75.4868
Buxar,25.5755,83.9804
Burla,21.5098,83.8726
Burhar,23.2149,81.532
Burhānpur,21.3087,76.2303
Būndu,23.161,85.5901
Būndi,25.4386,75.6374
Buldāna,20.5293,76.1846
Bulandshahr,28.4039,77.8577
Budhlāda,29.928,75.562
Budhāna,29.288,77.4753
Budaun,28.0381,79.1267
Brājarājnagar,21.8167,83.9167
Brahmapur,19.3115,84.7929
Botād,22.1692,71.6667
Borsad,22.4079,72.8982
Borivli,19.235,72.8598
Bongaigaon,26.477,90.5582
Mumbai,19.0728,72.8826
Bolpur,23.6628,87.697
Bokāro,23.6693,86.1516
Bokajān,26.0213,93.7794
Boisar,19.8036,72.756
Bodināyakkanūr,10.0117,77.3498
Buddh Gaya,24.6981,84.9869
Bodhan,18.6621,77.8858
Bobbili,18.5737,83.3592
Biswān,27.4958,80.9962
Bissāu,28.2474,75.0767
Bishnupur,23.0738,87.3199
Bisauli,28.3077,78.9368
Bīsalpur,28.2925,79.8047
Birūr,13.5972,75.9717
Bīrpur,26.5082,87.0119
Birmitrapur,22.4,84.7667
Binka,21.0263,83.812
Bindki,26.0361,80.5762
Etāwa,24.1835,78.2029
Bilthra,26.127,83.8915
Bilsi,28.1294,78.9109
Bilsanda,28.2434,79.9514
Bilimora,20.7696,72.9613
Bilhaur,26.8434,80.0639
Bilgrām,27.1751,80.032
Bilgi,16.3471,75.618
Bīlāspur,28.8866,79.2703
Bilāspur,22.08,82.1554
Bilāsipāra,26.2328,90.2341
Bilāri,28.6215,78.8036
Bilāra,26.1807,73.7055
Bikramganj,25.2107,84.2551
Bīkaner,28.0176,73.315
Bijnor,29.373,78.1364
Bijbehara,33.7938,75.107
Bijāwar,24.6235,79.4899
Bijapur,16.8244,75.7154
Bihār Sharīf,25.2008,85.5239
Bihārīganj,25.7342,86.9884
Bidhūna,26.8017,79.5083
Bīdar,17.908,77.5152
Biaora,23.9205,76.9107
Kīl Bhuvanagiri,11.4422,79.6476
Bhusāval,21.0436,75.7851
Bhūm,18.4591,75.6588
Bhuj,23.254,69.6693
Bhudgaon,16.9074,74.5995
Bhubaneswar,20.2724,85.8338
Bhuban,20.882,85.8333
Bhor,18.1486,73.8434
Bhopāl,23.2547,77.4029
Bhongīr,17.5154,78.8856
Bhongaon,27.2552,79.1812
